image_path,label,image_id,lat,lng,split
train\MAS\ed_1639_generic_lat4p680171_lonn74p049887_h121p7_d.jpg,MAS,ed_1639_generic_lat4p680171_lonn74p049887_h121p7_d,4.680171,-74.049887,train
train\PC\ed_1641_generic_lat4p677508_lonn74p054803_h35p8_d.jpg,PC,ed_1641_generic_lat4p677508_lonn74p054803_h35p8_d,4.677508,-74.054803,train
train\MAS\ed_1646_generic_lat4p672097_lonn74p058108_h107p7_d.jpg,MAS,ed_1646_generic_lat4p672097_lonn74p058108_h107p7_d,4.672097,-74.058108,train
train\DUAL\ed_1647_apartments_lat4p661629_lonn74p049367_h208p9_d.jpg,DUAL,ed_1647_apartments_lat4p661629_lonn74p049367_h208p9_d,4.661629,-74.049367,train
train\PC\ed_1648_generic_lat4p678471_lonn74p047286_h202p5_d.jpg,PC,ed_1648_generic_lat4p678471_lonn74p047286_h202p5_d,4.678471,-74.047286,train
train\MAS\ed_1652_generic_lat4p664065_lonn74p057376_h126p0_d.jpg,MAS,ed_1652_generic_lat4p664065_lonn74p057376_h126p0_d,4.664065,-74.057376,train
train\MAS\ed_1656_generic_lat4p671068_lonn74p059009_h289p9_d.jpg,MAS,ed_1656_generic_lat4p671068_lonn74p059009_h289p9_d,4.671068,-74.059009,train
train\PC\ed_1658_generic_lat4p650719_lonn74p056134_h212p5_d.jpg,PC,ed_1658_generic_lat4p650719_lonn74p056134_h212p5_d,4.650719,-74.056134,train
train\MAS\ed_1659_residential_lat4p629610_lonn74p062045_h94p1_d.jpg,MAS,ed_1659_residential_lat4p629610_lonn74p062045_h94p1_d,4.62961,-74.062045,train
train\DUAL\ed_1664_apartments_lat4p658486_lonn74p057226_h234p9_d.jpg,DUAL,ed_1664_apartments_lat4p658486_lonn74p057226_h234p9_d,4.658486,-74.057226,train
train\PC\ed_1665_generic_lat4p659330_lonn74p053291_h33p0_d.jpg,PC,ed_1665_generic_lat4p659330_lonn74p053291_h33p0_d,4.65933,-74.053291,train
train\PC\ed_1669_generic_lat4p638470_lonn74p060616_h102p5_d.jpg,PC,ed_1669_generic_lat4p638470_lonn74p060616_h102p5_d,4.63847,-74.060616,train
train\MAS\ed_1670_generic_lat4p628877_lonn74p065631_h34p9_d.jpg,MAS,ed_1670_generic_lat4p628877_lonn74p065631_h34p9_d,4.628877,-74.065631,train
train\MAS\ed_1671_generic_lat4p679181_lonn74p047050_h199p3_d.jpg,MAS,ed_1671_generic_lat4p679181_lonn74p047050_h199p3_d,4.679181,-74.04705,train
train\PC\ed_1672_warehouse_lat4p665427_lonn74p057320_h28p6_d.jpg,PC,ed_1672_warehouse_lat4p665427_lonn74p057320_h28p6_d,4.665427,-74.05732,train
train\PC\ed_1674_generic_lat4p637020_lonn74p065999_h189p3_d.jpg,PC,ed_1674_generic_lat4p637020_lonn74p065999_h189p3_d,4.63702,-74.065999,train
train\MAS\ed_1675_generic_lat4p652232_lonn74p057219_h305p1_d.jpg,MAS,ed_1675_generic_lat4p652232_lonn74p057219_h305p1_d,4.652232,-74.057219,train
train\MAS\ed_1680_generic_lat4p665900_lonn74p058315_h321p0_d.jpg,MAS,ed_1680_generic_lat4p665900_lonn74p058315_h321p0_d,4.6659,-74.058315,train
train\MAS\ed_1681_generic_lat4p645117_lonn74p062649_h52p7_d.jpg,MAS,ed_1681_generic_lat4p645117_lonn74p062649_h52p7_d,4.645117,-74.062649,train
train\MAS\ed_1682_generic_lat4p648026_lonn74p063578_h91p6_d.jpg,MAS,ed_1682_generic_lat4p648026_lonn74p063578_h91p6_d,4.648026,-74.063578,train
train\PC\ed_1683_apartments_lat4p677464_lonn74p054646_h30p7_d.jpg,PC,ed_1683_apartments_lat4p677464_lonn74p054646_h30p7_d,4.677464,-74.054646,train
train\MAS\ed_1684_house_lat4p684948_lonn74p054247_h185p3_d.jpg,MAS,ed_1684_house_lat4p684948_lonn74p054247_h185p3_d,4.684948,-74.054247,train
train\MAS\ed_1685_generic_lat4p651172_lonn74p057340_h41p4_d.jpg,MAS,ed_1685_generic_lat4p651172_lonn74p057340_h41p4_d,4.651172,-74.05734,train
train\MAS\ed_1687_generic_lat4p636472_lonn74p066210_h2p2_d.jpg,MAS,ed_1687_generic_lat4p636472_lonn74p066210_h2p2_d,4.636472,-74.06621,train
train\DUAL\ed_1688_generic_lat4p642907_lonn74p061153_h110p8_d.jpg,DUAL,ed_1688_generic_lat4p642907_lonn74p061153_h110p8_d,4.642907,-74.061153,train
train\PC\ed_1694_generic_lat4p680601_lonn74p047022_h310p2_d.jpg,PC,ed_1694_generic_lat4p680601_lonn74p047022_h310p2_d,4.680601,-74.047022,train
train\PC\ed_1701_generic_lat4p677467_lonn74p055022_h10p9_d.jpg,PC,ed_1701_generic_lat4p677467_lonn74p055022_h10p9_d,4.677467,-74.055022,train
train\DUAL\ed_1707_apartments_lat4p668995_lonn74p052159_h213p0_d.jpg,DUAL,ed_1707_apartments_lat4p668995_lonn74p052159_h213p0_d,4.668995,-74.052159,train
train\MAS\ed_1709_house_lat4p627319_lonn74p065915_h194p8_d.jpg,MAS,ed_1709_house_lat4p627319_lonn74p065915_h194p8_d,4.627319,-74.065915,train
train\PC\ed_1710_apartments_lat4p682756_lonn74p055766_h200p3_d.jpg,PC,ed_1710_apartments_lat4p682756_lonn74p055766_h200p3_d,4.682756,-74.055766,train
train\PC\ed_1711_residential_lat4p651769_lonn74p062132_h302p3_d.jpg,PC,ed_1711_residential_lat4p651769_lonn74p062132_h302p3_d,4.651769,-74.062132,train
train\MAS\ed_1712_generic_lat4p681955_lonn74p044858_h305p9_d.jpg,MAS,ed_1712_generic_lat4p681955_lonn74p044858_h305p9_d,4.681955,-74.044858,train
train\PC\ed_1715_apartments_lat4p676356_lonn74p054107_h329p8_d.jpg,PC,ed_1715_apartments_lat4p676356_lonn74p054107_h329p8_d,4.676356,-74.054107,train
train\MAS\ed_1717_generic_lat4p670839_lonn74p058024_h122p5_d.jpg,MAS,ed_1717_generic_lat4p670839_lonn74p058024_h122p5_d,4.670839,-74.058024,train
train\PC\ed_1719_house_lat4p629547_lonn74p066190_h171p8_d.jpg,PC,ed_1719_house_lat4p629547_lonn74p066190_h171p8_d,4.629547,-74.06619,train
train\PC\ed_1721_hospital_lat4p637638_lonn74p065032_h190p0_d.jpg,PC,ed_1721_hospital_lat4p637638_lonn74p065032_h190p0_d,4.637638,-74.065032,train
train\MAS\ed_1722_generic_lat4p679026_lonn74p040192_h205p6_d.jpg,MAS,ed_1722_generic_lat4p679026_lonn74p040192_h205p6_d,4.679026,-74.040192,train
train\DUAL\ed_1723_generic_lat4p656070_lonn74p048035_h118p5_d.jpg,DUAL,ed_1723_generic_lat4p656070_lonn74p048035_h118p5_d,4.65607,-74.048035,train
train\PC\ed_1724_apartments_lat4p664198_lonn74p049476_h130p6_d.jpg,PC,ed_1724_apartments_lat4p664198_lonn74p049476_h130p6_d,4.664198,-74.049476,train
train\DUAL\ed_1725_apartments_lat4p671048_lonn74p047145_h204p6_d.jpg,DUAL,ed_1725_apartments_lat4p671048_lonn74p047145_h204p6_d,4.671048,-74.047145,train
train\DUAL\ed_1726_apartments_lat4p670824_lonn74p047199_h120p1_d.jpg,DUAL,ed_1726_apartments_lat4p670824_lonn74p047199_h120p1_d,4.670824,-74.047199,train
train\DUAL\ed_1727_generic_lat4p676592_lonn74p043717_h204p0_d.jpg,DUAL,ed_1727_generic_lat4p676592_lonn74p043717_h204p0_d,4.676592,-74.043717,train
train\PC\ed_1728_commercial_lat4p636515_lonn74p065937_h277p8_d.jpg,PC,ed_1728_commercial_lat4p636515_lonn74p065937_h277p8_d,4.636515,-74.065937,train
train\MAS\ed_1729_generic_lat4p628845_lonn74p065503_h68p2_d.jpg,MAS,ed_1729_generic_lat4p628845_lonn74p065503_h68p2_d,4.628845,-74.065503,train
train\MAS\ed_1730_generic_lat4p642102_lonn74p065597_h101p6_d.jpg,MAS,ed_1730_generic_lat4p642102_lonn74p065597_h101p6_d,4.642102,-74.065597,train
train\MAS\ed_1731_generic_lat4p637201_lonn74p064668_h17p5_d.jpg,MAS,ed_1731_generic_lat4p637201_lonn74p064668_h17p5_d,4.637201,-74.064668,train
train\MAS\ed_1732_apartments_lat4p627301_lonn74p066099_h190p3_d.jpg,MAS,ed_1732_apartments_lat4p627301_lonn74p066099_h190p3_d,4.627301,-74.066099,train
train\DUAL\ed_1735_apartments_lat4p680036_lonn74p040108_h15p6_d.jpg,DUAL,ed_1735_apartments_lat4p680036_lonn74p040108_h15p6_d,4.680036,-74.040108,train
train\DUAL\ed_1736_residential_lat4p635037_lonn74p063587_h180p2_d.jpg,DUAL,ed_1736_residential_lat4p635037_lonn74p063587_h180p2_d,4.635037,-74.063587,train
train\MAS\ed_1739_generic_lat4p662328_lonn74p059732_h296p0_d.jpg,MAS,ed_1739_generic_lat4p662328_lonn74p059732_h296p0_d,4.662328,-74.059732,train
train\MAS\ed_1745_generic_lat4p680824_lonn74p045478_h304p7_d.jpg,MAS,ed_1745_generic_lat4p680824_lonn74p045478_h304p7_d,4.680824,-74.045478,train
train\MAS\ed_1746_generic_lat4p682877_lonn74p045670_h33p9_d.jpg,MAS,ed_1746_generic_lat4p682877_lonn74p045670_h33p9_d,4.682877,-74.04567,train
train\DUAL\ed_1747_apartments_lat4p668950_lonn74p041207_h171p1_d.jpg,DUAL,ed_1747_apartments_lat4p668950_lonn74p041207_h171p1_d,4.66895,-74.041207,train
train\DUAL\ed_1748_apartments_lat4p675026_lonn74p046394_h299p4_d.jpg,DUAL,ed_1748_apartments_lat4p675026_lonn74p046394_h299p4_d,4.675026,-74.046394,train
train\DUAL\ed_1751_commercial_lat4p658073_lonn74p053107_h124p7_d.jpg,DUAL,ed_1751_commercial_lat4p658073_lonn74p053107_h124p7_d,4.658073,-74.053107,train
train\MAS\ed_1752_apartments_lat4p671552_lonn74p039603_h87p8_d.jpg,MAS,ed_1752_apartments_lat4p671552_lonn74p039603_h87p8_d,4.671552,-74.039603,train
train\MAS\ed_1753_generic_lat4p663839_lonn74p060362_h47p4_d.jpg,MAS,ed_1753_generic_lat4p663839_lonn74p060362_h47p4_d,4.663839,-74.060362,train
train\DUAL\ed_1755_generic_lat4p668339_lonn74p053884_h223p3_d.jpg,DUAL,ed_1755_generic_lat4p668339_lonn74p053884_h223p3_d,4.668339,-74.053884,train
train\PC\ed_1756_generic_lat4p676383_lonn74p054588_h110p1_d.jpg,PC,ed_1756_generic_lat4p676383_lonn74p054588_h110p1_d,4.676383,-74.054588,train
train\PC\ed_1764_house_lat4p631410_lonn74p065303_h6p8_d.jpg,PC,ed_1764_house_lat4p631410_lonn74p065303_h6p8_d,4.63141,-74.065303,train
train\DUAL\ed_1765_generic_lat4p683024_lonn74p053852_h14p7_d.jpg,DUAL,ed_1765_generic_lat4p683024_lonn74p053852_h14p7_d,4.683024,-74.053852,train
train\DUAL\ed_1766_government_lat4p674887_lonn74p053574_h16p5_d.jpg,DUAL,ed_1766_government_lat4p674887_lonn74p053574_h16p5_d,4.674887,-74.053574,train
train\DUAL\ed_1767_generic_lat4p677257_lonn74p041877_h107p7_d.jpg,DUAL,ed_1767_generic_lat4p677257_lonn74p041877_h107p7_d,4.677257,-74.041877,train
train\MAS\ed_1771_generic_lat4p644620_lonn74p061818_h126p5_d.jpg,MAS,ed_1771_generic_lat4p644620_lonn74p061818_h126p5_d,4.64462,-74.061818,train
train\DUAL\ed_1772_generic_lat4p680560_lonn74p044053_h21p5_d.jpg,DUAL,ed_1772_generic_lat4p680560_lonn74p044053_h21p5_d,4.68056,-74.044053,train
train\DUAL\ed_1773_generic_lat4p671012_lonn74p051834_h212p4_d.jpg,DUAL,ed_1773_generic_lat4p671012_lonn74p051834_h212p4_d,4.671012,-74.051834,train
train\MAS\ed_1774_generic_lat4p631942_lonn74p060657_h99p1_d.jpg,MAS,ed_1774_generic_lat4p631942_lonn74p060657_h99p1_d,4.631942,-74.060657,train
train\DUAL\ed_1778_apartments_lat4p668458_lonn74p046578_h19p2_d.jpg,DUAL,ed_1778_apartments_lat4p668458_lonn74p046578_h19p2_d,4.668458,-74.046578,train
